timestamp,bandwidth,throughput,congestion,packet_loss,latency,jitter,Routers,Planned route,Network measure,Network target,Video target,Percentage video occupancy,Bitrate video,Number videos
2024-05-11 17:05:33,2,2.5,12.59,0.0,5.27,0.42,up xrv6,Best effort,S1,S2,S2,10,167,2
2024-05-11 17:06:03,2,1.85,11.89,0.0,5.86,0.49,up xrv6,Best effort,S1,S2,S2,10,167,2
2024-05-11 17:06:34,2,1.5,10.42,0.0,5.57,0.38,up xrv6,Best effort,S1,S2,S2,10,167,2
2024-05-11 17:07:01,2,2.52,11.55,0.0,5.45,0.87,up xrv6,Best effort,S1,S2,S2,10,167,2
2024-05-11 17:07:30,2,2.29,0.11,17.5,5.56,0.42,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:07:53,2,2.45,20.11,0.0,5.63,0.66,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:08:30,2,1.0,19.88,0.0,5.48,0.69,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:08:55,2,2.1,36.63,0.0,5.78,0.85,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:09:24,2,2.95,0.32,0.0,5.78,0.37,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:09:56,2,1.52,20.41,0.0,5.74,0.44,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:10:25,2,2.12,20.07,12.5,4.78,0.61,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:10:50,2,1.99,19.89,2.5,4.99,0.44,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:11:14,2,2.41,20.52,15.0,5.4,0.54,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:11:39,2,1.77,19.35,0.0,4.86,0.57,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:12:13,2,1.29,20.47,0.0,5.47,0.45,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:12:37,2,2.55,20.22,5.0,6.35,0.52,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:13:00,2,2.97,20.39,10.0,5.49,1.57,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:13:26,2,1.64,19.59,0.0,5.4,0.44,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:13:49,2,2.48,20.18,0.0,4.48,0.56,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:14:15,2,3.67,19.95,10.0,4.97,0.46,up xrv6,Best effort,S1,S2,S2,20,334,2
2024-05-11 17:14:43,2,2.22,0.1,0.0,5.58,1.25,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:15:28,2,0.74,60.13,35.0,1014.81,0.75,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:16:41,2,0.27,74.27,0.0,5.42,0.68,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:17:07,2,1.77,116.26,12.5,5.77,0.58,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:18:07,2,0.13,10.64,7.5,1019.97,0.78,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:18:59,2,0.52,53.92,22.5,6.17,0.58,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:19:29,2,2.03,0.07,27.500000000000004,5.76,0.57,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:20:49,2,0.18,52.57,2.5,5.06,0.46,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:21:24,2,1.14,0.07,5.0,5.67,0.35,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:21:54,2,0.93,77.34,7.5,4.72,0.32,up xrv6,Best effort,S1,S2,S2,50,835,2
2024-05-11 17:22:42,2,0.71,0.07,2.5,5.45,0.6,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:24:06,2,2.43,66.29,12.5,5.42,0.54,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:24:47,2,1.0,76.42,12.5,5.45,0.37,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:26:01,2,0.29,0.07,25.0,5.68,3.37,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:26:31,2,2.66,0.06,0.0,5.42,0.5,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:27:02,2,1.77,46.47,22.5,5.64,1.24,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:27:46,2,0.73,0.41,2.5,5.65,0.31,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:28:13,2,2.69,0.33,0.0,5.61,0.47,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:29:13,2,0.4,111.91,35.0,1013.63,0.69,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:29:42,2,1.23,57.3,30.0,5.4,0.48,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:30:46,2,0.26,0.09,0.0,5.6,0.74,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:31:17,2,1.76,59.18,0.0,5.79,0.37,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:31:53,2,1.03,0.03,2.5,6.0,1.41,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:32:22,2,2.59,0.03,27.500000000000004,5.96,0.29,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:32:45,2,2.71,0.55,0.0,5.37,0.26,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:33:37,2,0.61,0.36,30.0,5.95,0.53,up xrv6,Best effort,S1,S2,S2,80,1336,2
2024-05-11 17:34:02,2,2.4,32.76,0.0,5.87,0.61,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:36:42,2,0.05,0.07,15.0,5.65,0.21,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:37:06,2,2.43,80.31,0.0,5.28,0.44,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:37:38,2,1.61,0.08,7.5,5.59,0.59,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:39:08,2,2.05,0.03,0.0,5.32,0.61,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:39:36,2,1.17,0.06,5.0,5.72,0.34,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:40:12,2,0.57,0.07,35.0,5.85,0.89,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:41:09,2,0.23,0.07,0.0,5.31,0.47,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:41:46,2,0.48,0.09,0.0,5.86,0.3,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:42:14,2,1.19,59.45,5.0,5.68,4.63,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:43:21,2,0.11,78.55,35.0,5.66,0.46,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:43:52,2,2.92,57.77,27.500000000000004,5.35,1.1,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:45:11,2,0.1,111.32,0.0,6.67,1.25,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:45:40,2,1.46,55.62,10.0,1006.02,0.36,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:46:05,2,3.0,61.29,7.5,5.56,0.34,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:47:25,2,0.26,4.97,35.0,1034.97,0.81,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:47:48,2,2.95,0.09,0.0,5.65,0.44,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:48:38,2,0.29,0.08,0.0,5.02,0.33,up xrv6,Best effort,S1,S2,S2,100,1670,2
2024-05-11 17:49:31,2,0.49,86.82,27.500000000000004,1023.56,0.56,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:50:22,2,1.13,90.92,15.0,5.53,0.62,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:50:47,2,2.48,115.89,17.5,6.03,1.35,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:51:49,2,0.08,59.7,30.0,5.48,0.76,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:53:03,2,0.28,101.64,7.5,5.29,1.22,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:53:26,2,2.43,0.09,0.0,5.77,0.33,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:54:03,2,0.7,57.1,32.5,6.1,0.97,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:54:41,2,1.72,111.39,15.0,5.43,0.53,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:56:58,2,0.05,99.02,0.0,5.74,1.02,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:57:23,2,2.91,117.39,12.5,5.54,1.37,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:57:47,2,2.7,110.91,0.0,5.7,0.49,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:58:18,2,1.69,0.55,35.0,5.33,0.6,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 17:58:54,2,0.58,58.43,27.500000000000004,5.35,0.3,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 18:00:42,2,0.13,56.92,42.5,1031.6,0.46,up xrv6,Best effort,S1,S2,S2,120,2004,2
2024-05-11 18:05:35,2,3.21,0.1,17.5,7.35,0.76,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:05:58,2,2.71,0.06,0.0,7.63,1.0,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:06:27,2,2.11,0.08,0.0,7.12,0.55,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:06:58,2,1.6,0.14,0.0,6.84,0.85,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:07:21,2,2.7,0.09,0.0,7.6,0.5,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:07:51,2,1.89,0.06,0.0,8.71,0.36,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:08:15,2,2.4,0.74,0.0,7.62,0.77,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:08:44,2,1.89,0.03,0.0,7.32,0.4,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:09:15,2,1.62,0.11,0.0,7.31,0.49,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:09:44,2,1.93,0.05,0.0,7.09,0.38,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:10:10,2,3.29,0.09,17.5,6.82,0.6,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:10:39,2,2.0,0.08,0.0,7.16,0.36,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:11:06,2,2.66,0.11,0.0,7.48,1.68,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:11:31,2,3.34,0.12,0.0,7.68,4.45,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:11:59,2,2.35,0.07,0.0,7.45,0.89,up xrv6,Best effort,S1,S3,S3,0,0,2
2024-05-11 18:12:28,2,1.89,10.96,0.0,6.74,0.39,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:13:00,2,1.59,14.51,15.0,7.8,0.31,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:13:26,2,2.96,7.13,17.5,7.49,0.55,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:13:57,2,1.66,11.84,0.0,7.28,0.54,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:14:22,2,1.84,11.81,0.0,6.55,0.7,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:14:48,2,1.5,13.08,0.0,7.15,1.42,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:15:16,2,2.29,11.31,0.0,7.65,0.88,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:15:40,2,2.45,9.85,15.0,7.16,0.8,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:16:15,2,1.19,11.69,0.0,7.19,0.74,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:16:39,2,2.08,9.81,0.0,7.45,0.49,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:17:07,2,2.14,10.07,0.0,8.07,0.58,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:17:34,2,1.48,13.12,0.0,6.25,0.67,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:18:02,2,2.16,0.08,0.0,7.72,0.44,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:18:36,2,1.25,11.09,15.0,6.27,0.72,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:19:02,2,1.47,10.31,0.0,7.39,0.85,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:19:32,2,1.81,10.06,0.0,7.15,0.56,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:19:58,2,1.54,13.47,0.0,6.93,1.06,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:20:22,2,2.4,11.58,0.0,6.37,0.54,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:20:48,2,1.5,14.71,0.0,7.24,0.72,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 18:21:16,2,2.19,0.11,0.0,7.44,0.57,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:21:46,2,1.85,0.07,0.0,7.15,0.48,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:22:25,2,0.88,20.52,0.0,7.61,0.61,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:22:53,2,2.35,19.92,2.5,7.28,0.56,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:23:22,2,2.07,11.31,17.5,6.85,0.44,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:23:46,2,2.73,20.3,2.5,6.62,1.08,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:24:15,2,1.8,19.66,0.0,7.15,1.47,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:24:39,2,3.01,19.63,0.0,6.48,1.13,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:25:03,2,2.45,20.03,10.0,7.47,0.61,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:25:29,2,1.46,21.12,0.0,6.63,0.66,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:25:54,2,1.75,19.96,0.0,6.53,0.51,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:26:25,2,1.66,20.46,5.0,5.75,0.55,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:26:56,2,1.72,13.9,0.0,1018.86,0.8,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:27:27,2,1.74,0.07,15.0,6.85,0.71,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:27:51,2,2.94,19.9,17.5,6.92,0.61,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:28:21,2,1.79,20.53,2.5,6.98,0.88,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:28:58,2,0.99,20.82,0.0,6.99,0.43,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 18:29:27,2,2.08,0.09,0.0,7.36,0.58,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:30:41,2,0.3,41.9,0.0,6.3,1.59,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:31:38,2,0.36,113.98,10.0,7.32,0.34,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:32:02,2,2.72,53.98,7.5,6.35,0.89,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:32:27,2,1.84,107.84,22.5,7.54,0.64,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:33:02,2,0.63,55.21,17.5,11.24,0.75,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:34:00,2,0.21,50.87,7.5,7.39,1.58,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:34:34,2,1.31,43.85,20.0,7.44,0.58,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:35:07,2,0.68,65.42,10.0,8.43,1.34,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:36:40,2,0.11,60.87,2.5,7.83,1.02,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:37:09,2,2.0,0.65,0.0,7.07,0.46,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:37:38,2,1.18,40.15,20.0,1039.0,0.92,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:38:08,2,1.99,0.37,17.5,7.59,0.66,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:38:34,2,1.86,0.51,32.5,7.45,0.44,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:39:05,2,1.55,0.07,0.0,7.64,0.76,up xrv6,Best effort,S1,S3,S3,50,835,2
2024-05-11 18:39:55,2,0.29,76.38,0.0,7.35,0.54,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:41:12,2,0.26,61.14,0.0,6.85,1.0,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:41:36,2,2.41,81.92,5.0,6.34,0.81,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:42:35,2,0.4,50.98,32.5,7.53,0.57,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:43:26,2,0.29,55.44,30.0,7.21,0.49,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:43:54,2,5.48,55.07,40.0,3051.58,0.67,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:45:04,2,0.23,23.6,15.0,7.61,0.3,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:46:01,2,0.42,76.48,2.5,7.17,0.61,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:47:29,2,0.25,98.03,40.0,7.31,1.28,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:48:05,2,0.72,58.43,7.5,3051.32,1.14,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:49:07,2,0.17,112.59,30.0,6.87,0.18,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:50:15,2,0.36,0.08,0.0,7.15,0.5,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:50:39,2,2.93,0.05,30.0,6.93,0.83,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:51:32,2,0.35,0.08,15.0,6.87,0.47,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:52:00,2,2.64,56.1,32.5,7.36,0.45,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:52:27,2,3.25,89.45,17.5,6.88,1.9,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:52:59,2,1.62,75.73,12.5,1013.89,1.04,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:53:37,2,1.69,44.84,15.0,7.23,0.54,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:54:00,2,2.72,0.07,0.0,7.27,0.31,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 18:59:49,2,2.75,0.07,0.0,7.9,0.53,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 19:00:16,2,3.22,111.69,17.5,7.81,1.14,up xrv6,Best effort,S1,S3,S3,80,1336,2
2024-05-11 19:00:39,2,5.32,0.1,0.0,7.72,0.53,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:01:03,2,2.45,0.08,0.0,6.98,0.57,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:01:31,2,1.16,19.86,0.0,6.63,0.74,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:01:54,2,2.68,20.5,0.0,8.58,1.41,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:02:24,2,0.94,20.38,0.0,7.53,0.8,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:03:01,2,0.98,10.84,0.0,6.68,0.8,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:03:25,2,2.95,19.68,0.0,7.6,0.76,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:03:54,2,1.8,69.73,0.0,7.89,0.59,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:04:20,2,1.64,20.47,0.0,7.5,0.68,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:04:46,2,1.61,19.59,0.0,7.77,0.57,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:05:16,2,1.74,20.39,15.0,7.06,0.5,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:05:46,2,1.78,20.17,2.5,6.81,0.6,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:06:11,2,1.89,20.04,10.0,7.12,0.59,up xrv6,Best effort,S1,S3,S3,20,334,2
2024-05-11 19:06:38,2,1.46,0.11,0.0,6.64,2.01,up xrv6,Best effort,S1,S3,S3,10,167,2
2024-05-11 20:12:04,2,2.63,0.06,0.0,10.64,0.5,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:12:36,2,1.49,0.09,0.0,10.64,0.44,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:13:03,2,2.48,0.06,0.0,10.16,0.77,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:13:27,2,2.37,0.09,0.0,9.64,2.7,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:13:57,2,1.9,0.05,15.0,10.73,7.25,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:14:22,2,2.44,0.07,0.0,10.81,0.7,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:14:50,2,2.2,0.06,0.0,11.12,0.72,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:15:17,2,3.03,0.55,17.5,10.32,0.56,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:15:45,2,2.09,0.06,0.0,10.45,0.67,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:16:17,2,1.52,0.09,0.0,10.81,0.58,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:16:41,2,2.62,0.56,0.0,10.45,0.5,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:17:05,2,2.36,0.08,0.0,10.35,0.83,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:17:29,2,2.37,0.07,0.0,11.69,0.55,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:17:57,2,2.21,0.23,0.0,10.47,0.87,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:18:26,2,1.99,0.06,0.0,10.66,1.13,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:18:54,2,2.27,0.31,0.0,9.94,0.53,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:19:22,2,2.27,0.1,0.0,10.77,0.79,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:19:47,2,2.12,0.13,0.0,10.76,0.73,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:20:11,2,2.68,0.06,0.0,10.43,0.55,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:20:35,2,2.39,0.09,0.0,10.09,0.58,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:21:03,2,2.26,0.06,0.0,10.43,0.75,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:21:33,2,1.83,0.53,0.0,10.4,5.58,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:21:57,2,2.09,0.07,0.0,10.72,0.88,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:22:21,2,2.58,0.06,0.0,10.63,0.7,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
