timestamp,bandwidth,throughput,congestion,packet_loss,latency,jitter,Routers,Planned route,Network measure,Network target,Video target,Percentage video occupancy,Bitrate video,Number videos
2024-05-11 21:39:04,2,1.96,11.93,0.0,10.45,0.79,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:39:33,2,2.12,10.88,0.0,10.75,1.35,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:39:59,2,3.28,6.59,17.5,10.6,0.54,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:40:23,2,2.85,11.47,0.0,10.19,0.66,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:40:48,2,2.05,11.16,7.5,10.92,0.88,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:41:14,2,1.46,12.59,0.0,9.78,0.63,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:41:42,2,2.11,13.02,0.0,11.58,1.37,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:42:06,2,2.97,14.11,7.5,9.93,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:42:35,2,2.02,12.78,0.0,9.24,0.41,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:43:02,2,2.88,15.61,7.5,10.16,0.94,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:43:30,2,2.29,16.28,0.0,10.43,0.58,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:43:55,2,2.01,4.63,0.0,10.15,0.63,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:44:26,2,1.63,11.11,5.0,10.9,0.54,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:44:56,2,1.64,14.38,0.0,8.91,1.06,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:45:23,2,1.42,6.15,0.0,10.27,0.75,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:45:53,2,2.68,10.59,5.0,10.84,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:46:26,2,1.38,13.87,15.0,9.84,0.5,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:46:56,2,1.81,14.41,0.0,10.27,0.85,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:47:20,2,2.58,5.02,0.0,11.12,1.33,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:47:46,2,1.76,18.07,0.0,10.38,0.71,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:48:15,2,1.85,13.81,0.0,10.51,1.03,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:48:42,2,1.39,5.2,0.0,15.55,0.77,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:49:10,2,2.19,0.05,0.0,11.79,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:49:37,2,2.73,20.94,7.5,9.62,0.32,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:50:11,2,1.4,19.69,2.5,1037.03,1.17,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:50:42,2,1.72,20.69,7.5,9.98,0.96,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:51:06,2,2.38,20.14,0.0,9.1,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:51:34,2,2.28,21.07,0.0,10.61,1.16,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:52:08,2,1.24,20.4,2.5,8.66,0.9,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:52:32,2,5.27,20.47,2.5,9.43,0.9,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:53:05,2,1.37,20.96,0.0,9.66,1.13,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:53:31,2,1.51,20.72,0.0,10.21,1.57,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:53:57,2,1.74,20.61,5.0,9.79,1.07,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:54:29,2,1.46,20.06,12.5,9.56,1.91,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:55:00,2,1.66,19.89,5.0,9.98,0.68,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:55:30,2,1.88,20.02,0.0,10.32,0.95,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:55:55,2,1.73,14.03,0.0,10.24,0.82,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:56:19,2,2.37,19.78,10.0,10.31,0.72,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:56:43,2,2.65,20.47,0.0,10.13,1.0,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:57:14,2,1.73,19.66,10.0,10.3,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:57:55,2,0.83,20.55,0.0,9.76,1.32,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:58:21,2,3.37,17.18,10.0,11.45,0.61,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:58:53,2,1.45,20.75,0.0,10.49,0.92,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:59:23,2,1.8,20.5,0.0,10.24,0.67,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:59:49,2,1.47,10.3,0.0,8.66,0.89,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 22:00:15,2,1.67,19.79,10.0,12.29,1.15,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 22:00:39,2,2.39,20.4,0.0,10.58,3.43,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 22:01:12,2,1.43,7.18,0.0,9.88,1.56,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:01:36,2,2.35,1.33,0.0,10.53,0.7,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:02:09,2,0.7,100.03,10.0,10.63,1.77,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:02:48,2,0.48,40.89,12.5,10.14,0.74,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:03:59,2,0.16,46.17,0.0,10.26,1.01,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:04:52,2,0.26,63.21,27.500000000000004,9.86,1.33,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:06:17,2,0.16,31.8,0.0,10.39,1.72,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:07:07,2,0.28,50.62,0.0,9.73,0.95,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:08:53,2,0.16,19.27,10.0,10.04,1.24,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:09:24,2,0.96,6.46,45.0,9.81,1.04,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:11:23,2,0.16,64.29,7.5,1043.53,0.36,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:11:53,2,1.13,71.55,25.0,1018.6,0.89,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:12:25,2,1.29,58.6,27.500000000000004,13.18,1.12,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:13:27,2,0.21,58.29,0.0,10.29,0.95,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:14:05,2,0.47,56.18,12.5,8.93,0.97,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:14:33,2,2.51,1.19,0.0,10.41,0.81,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:15:02,2,1.98,72.08,0.0,10.42,3.66,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:15:30,2,1.59,0.09,25.0,10.5,0.0,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:17:53,2,0.11,110.19,52.5,10.25,0.37,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:18:32,2,0.52,113.58,47.5,10.79,0.92,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:18:58,2,1.66,86.53,15.0,10.52,0.38,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:19:24,2,1.65,107.71,7.5,10.71,2.78,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:19:59,2,1.47,71.65,0.0,9.59,1.2,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:20:55,2,3.48,0.15,25.0,10.46,0.63,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:21:24,2,2.55,0.11,12.5,10.11,0.72,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:21:54,2,1.87,0.08,15.0,10.5,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:22:24,2,1.31,0.68,5.0,10.83,1.14,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:23:07,2,0.4,74.44,0.0,10.3,0.76,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:23:36,2,2.27,0.08,17.5,10.15,0.88,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:24:05,2,1.13,57.03,0.0,10.57,0.42,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:24:31,2,3.55,34.88,40.0,1016.31,0.57,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:25:52,2,2.16,0.05,0.0,10.13,0.79,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:26:20,2,2.6,0.03,5.0,10.92,3.6,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:26:56,2,1.14,0.06,17.5,10.57,0.8,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:27:23,2,1.29,0.06,10.0,10.8,0.53,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:27:49,2,1.98,68.16,27.500000000000004,10.15,0.67,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:29:22,2,1.13,8.02,0.0,10.29,0.9,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:29:49,2,2.59,0.18,0.0,15.68,0.61,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:30:16,2,3.33,59.03,22.5,10.7,0.38,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:33:50,2,2.25,13.75,10.0,8.67,0.79,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:34:14,2,2.56,12.1,2.5,10.56,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:34:37,2,2.66,30.07,0.0,9.92,0.53,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,3
2024-05-11 22:35:09,2,1.5,17.62,0.0,9.72,1.92,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:35:37,2,2.26,12.78,0.0,9.71,0.35,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:36:08,2,1.64,4.06,0.0,9.98,1.34,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:36:40,2,1.5,12.36,0.0,12.53,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:37:11,2,1.6,16.06,5.0,11.17,1.28,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:37:35,2,2.91,7.49,0.0,10.03,1.47,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:38:05,2,1.79,4.19,0.0,9.05,0.44,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:38:28,2,2.72,11.42,0.0,10.61,0.95,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:38:54,2,1.58,9.92,0.0,9.76,1.12,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:39:19,2,2.34,13.02,0.0,10.31,0.62,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:39:47,2,2.14,14.36,0.0,10.25,0.79,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:40:17,2,1.88,12.68,12.5,9.8,0.68,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:40:49,2,1.43,9.63,0.0,9.84,1.21,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:41:24,2,1.23,11.98,0.0,10.31,0.93,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:41:48,2,2.55,10.04,7.5,9.2,0.92,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:42:16,2,2.26,21.59,0.0,10.34,0.94,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 22:42:40,2,2.48,29.51,12.5,10.28,0.54,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 22:43:07,2,3.07,38.39,20.0,10.0,0.87,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 22:43:35,2,2.34,32.57,0.0,10.0,0.49,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 22:44:03,2,1.14,35.75,0.0,10.09,1.1,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 22:44:29,2,1.44,37.95,7.5,9.39,0.61,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 22:44:53,2,2.44,24.11,0.0,10.23,0.78,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 22:45:19,2,1.86,10.34,0.0,10.3,0.58,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:45:42,2,2.57,9.97,0.0,17.54,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:46:07,2,2.35,14.21,7.5,9.83,0.29,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:46:41,2,1.24,9.42,0.0,10.63,1.42,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 22:47:04,2,3.17,40.0,0.0,9.68,1.03,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,5
2024-05-11 22:47:31,2,1.63,52.4,7.5,1037.36,1.21,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,5
2024-05-11 22:47:58,2,3.38,52.5,10.0,1025.52,2.14,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,5
2024-05-11 22:48:27,2,2.27,53.9,15.0,9.4,0.7,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,5
2024-05-11 22:48:56,2,1.98,37.69,15.0,9.08,1.54,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,5
2024-05-11 22:49:29,2,1.5,55.59,2.5,10.5,0.7,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,5
2024-05-11 22:50:05,2,1.09,83.62,7.5,11.27,1.33,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:50:45,2,0.88,47.23,0.0,8.97,0.96,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:51:22,2,1.02,64.34,0.0,9.88,1.24,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:51:57,2,0.57,58.79,0.0,11.26,1.5,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:52:30,2,0.7,38.97,10.0,9.27,1.09,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:53:04,2,0.65,57.27,7.5,10.86,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:53:39,2,1.16,47.62,10.0,9.95,0.96,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:54:03,2,2.49,100.18,5.0,8.54,0.67,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:54:35,2,1.48,41.49,0.0,8.21,0.56,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:55:12,2,1.08,54.43,5.0,9.37,1.09,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:55:48,2,1.09,37.82,0.0,9.64,0.91,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:56:19,2,1.66,47.69,10.0,9.98,0.75,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:57:16,2,0.45,47.75,0.0,10.58,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:57:55,2,0.9,39.13,0.0,10.19,0.98,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:58:43,2,0.64,38.56,7.5,8.7,1.32,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:59:13,2,0.83,48.08,2.5,9.5,1.02,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 22:59:46,2,1.5,51.4,10.0,9.57,1.08,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 23:00:11,2,4.63,38.93,20.0,10.25,0.92,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 23:00:46,2,1.13,57.0,0.0,9.89,0.81,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 23:01:29,2,0.75,47.63,10.0,10.13,0.8,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 23:01:59,2,1.83,21.23,0.0,9.28,1.26,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 23:02:31,2,1.56,25.42,15.0,9.6,0.55,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 23:02:57,2,3.43,65.4,10.0,9.93,1.19,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 23:03:31,2,1.26,23.61,0.0,10.88,1.97,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,4
2024-05-11 23:03:55,2,2.38,60.52,15.0,10.34,4.16,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:04:27,2,0.76,66.77,0.0,10.33,0.53,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:05:28,2,0.37,64.2,0.0,10.88,0.92,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:06:19,2,0.54,65.32,2.5,8.91,0.73,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:07:10,2,0.47,63.06,2.5,9.88,1.13,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:07:37,2,1.3,68.63,0.0,8.94,1.21,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:08:05,2,1.15,66.46,0.0,9.62,1.03,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:08:30,2,2.56,61.23,20.0,9.86,0.97,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:08:55,2,2.38,85.48,22.5,11.95,0.59,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:09:30,2,0.58,59.22,12.5,8.94,1.28,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:09:54,2,3.56,66.26,25.0,9.49,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:10:22,2,2.7,26.57,17.5,10.88,2.67,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:10:47,2,2.08,69.8,15.0,9.51,1.44,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,6
2024-05-11 23:11:23,2,1.14,29.42,7.5,11.79,1.07,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,3
2024-05-11 23:11:47,2,5.15,39.85,17.5,9.73,0.83,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,3
2024-05-11 23:12:28,2,0.85,44.35,7.5,10.77,1.14,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,3
2024-05-11 23:12:53,2,2.38,27.07,15.0,10.61,0.71,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,3
2024-05-11 23:13:18,2,1.71,30.36,0.0,10.6,1.47,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,3
2024-05-11 23:13:49,2,1.83,28.89,12.5,11.67,1.16,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,3
2024-05-11 23:14:13,2,4.75,66.32,12.5,10.82,2.72,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:15:05,2,0.48,35.91,0.0,9.67,0.79,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:15:31,2,3.64,55.22,5.0,1039.46,0.87,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:16:09,2,0.97,38.68,5.0,9.47,0.8,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:19:07,2,2.3,13.37,0.0,9.76,0.51,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:19:31,2,3.01,10.81,10.0,10.03,1.19,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:19:56,2,3.39,10.24,0.0,9.99,1.89,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:20:22,2,3.13,14.17,7.5,10.36,0.69,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:20:49,2,1.48,9.67,0.0,11.17,0.95,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:21:13,2,2.34,9.46,15.0,9.92,1.05,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:21:42,2,2.0,0.05,0.0,10.07,1.32,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:22:09,2,2.94,13.77,0.0,10.15,1.29,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:22:38,2,2.03,0.08,0.0,11.61,0.46,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:23:05,2,2.77,14.58,7.5,9.62,0.61,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:23:35,2,1.71,13.82,0.0,9.82,0.49,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:24:04,2,2.11,14.8,0.0,10.19,0.74,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:24:28,2,2.61,14.39,0.0,9.71,0.66,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:24:51,2,2.91,5.55,10.0,10.59,0.83,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:25:21,2,1.91,9.36,7.5,10.46,0.79,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:25:53,2,1.45,15.86,0.0,10.49,1.35,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:26:20,2,3.1,9.96,10.0,10.36,1.31,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 23:26:43,2,3.12,0.07,5.0,10.59,0.75,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
