timestamp,bandwidth,throughput,congestion,packet_loss,latency,jitter,Routers,Planned route,Network measure,Network target,Video target,Percentage video occupancy,Bitrate video,Number videos,anomaly_throughput,anomaly_congestion,anomaly_packet_loss,anomaly_latency,anomaly_jitter,anomaly
5/11/2024 13:40,2,1.85,0.07,0,7.24,0.41,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:41,2,2.55,0.03,0,7.19,0.32,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:41,2,1.7,0.05,0,7.29,0.4,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:42,2,2.44,0.06,0,7.01,0.53,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:42,2,2.7,0.12,0,7.42,0.78,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:42,2,1.72,0.11,0,6.6,0.37,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:43,2,2.18,0.11,0,7.38,0.6,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:43,2,1.95,0.09,0,7.15,0.86,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:44,2,2.35,0.08,0,6.81,8.35,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,1,0
5/11/2024 13:44,2,2,0.11,0,7.46,0.51,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:45,2,1.38,0.05,0,7.33,0.3,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:45,2,2.46,0.1,0,7.41,0.61,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:46,2,2.09,0.05,0,7.23,0.57,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:46,2,2.22,0.1,0,7.77,0.95,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:47,2,2.12,0.06,0,7.44,0.34,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:47,2,2.75,0.05,0,7.48,0.62,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:48,2,2.75,0.07,0,7.42,0.55,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:48,2,2.75,0.07,0,7.05,0.82,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:48,2,2.43,0.07,0,7.09,0.83,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 13:49,2,1.89,0.07,0,6.63,0.54,up xrv6,Best effort,S1,S3,,0,0,0,0,0,0,0,0,0
5/11/2024 14:23,2,1.43,0.1,0,5.67,0.59,up xrv6,Best effort,S1,S2,S2,0,0,1,0,0,0,0,0,0
5/11/2024 14:24,2,1.62,0.08,0,5.64,0.4,up xrv6,Best effort,S1,S2,S2,0,0,1,0,0,0,0,0,0
5/11/2024 14:24,2,2.02,0.09,0,5.91,0.57,up xrv6,Best effort,S1,S2,S2,0,0,1,0,0,0,0,0,0
5/11/2024 14:25,2,2.06,0.09,0,6.99,0.22,up xrv6,Best effort,S1,S2,S2,0,0,1,0,0,0,0,0,0
5/11/2024 14:25,2,1.69,0.08,0,5.77,0.55,up xrv6,Best effort,S1,S2,S2,0,0,1,0,0,0,0,0,0
5/11/2024 14:26,2,1.58,0.09,0,6.52,0.45,up xrv6,Best effort,S1,S2,S2,0,0,1,0,0,0,0,0,0
5/11/2024 14:26,2,1.62,0.07,0,5.77,0.35,up xrv6,Best effort,S1,S2,S2,0,0,1,0,0,0,0,0,0
5/11/2024 14:27,2,1.99,0.08,17.5,6.2,0.28,up xrv6,Best effort,S1,S2,S2,0,0,1,0,0,1,0,0,0
5/11/2024 14:27,2,2.27,0.1,0,5.61,0.83,up xrv6,Best effort,S1,S2,S2,0,0,1,0,0,0,0,0,0
5/11/2024 14:28,2,1.9,13.07,0,4.58,0.62,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:28,2,2.18,15.91,0,5.57,2.42,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,1,0
5/11/2024 14:29,2,1.69,14.63,0,6.3,0.42,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:29,2,2.46,6.6,0,5.79,0.35,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:30,2,2.16,5.89,0,5.91,0.61,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:30,2,2.29,6.75,17.5,5.72,0.46,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,1,0,0,0
5/11/2024 14:31,2,1.92,6.75,0,5.43,1.69,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,1,0
5/11/2024 14:31,2,2.49,11.42,0,5.98,0.52,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:32,2,2.64,10.04,0,5.77,0.7,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:32,2,2.73,14.32,5,5.6,0.42,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:32,2,2.42,14.17,15,6.02,0.49,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:33,2,2.15,13.01,0,5.55,0.35,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:33,2,1.47,14.48,7.5,5.59,0.71,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:34,2,3.03,15.36,0,4.95,0.64,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:34,2,1.51,13.8,0,5.72,0.3,up xrv6,Best effort,S1,S2,S2,10,167,1,0,0,0,0,0,0
5/11/2024 14:35,2,1.91,20.54,0,5.46,0.39,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:35,2,2.01,20.16,7.5,6.25,0.35,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:36,2,2.49,20.34,7.5,5.24,0.34,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:36,2,1.43,10.55,0,5.29,0.44,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:37,2,1.74,19.77,0,5.64,1,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:37,2,3.3,19.9,0,5.57,0.38,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:38,2,1.51,20.24,0,5.73,0.75,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:38,2,1.63,20.39,0,5.16,0.36,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:38,2,7.14,20.58,0,5.36,0.64,up xrv6,Best effort,S1,S2,S2,20,334,1,1,0,0,0,0,0
5/11/2024 14:39,2,1.45,20.57,0,6.21,0.62,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:39,2,2.7,19.86,0,5.28,0.64,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:40,2,1.69,19.62,0,5.41,0.54,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:40,2,2.37,20.1,2.5,5.51,0.43,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:41,2,2.89,19.66,0,5.28,0.57,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:41,2,1.97,19.91,0,5.45,0.5,up xrv6,Best effort,S1,S2,S2,20,334,1,0,0,0,0,0,0
5/11/2024 14:42,2,1.42,0.07,0,5.63,0.39,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:43,2,0.39,36.44,0,5.57,0.78,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:43,2,1.14,44.26,7.5,4.58,0.91,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:44,2,0.92,51.79,0,5.69,0.28,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:44,2,3.75,55.87,0,5.6,0.62,up xrv6,Best effort,S1,S2,S2,50,835,1,1,0,0,0,0,0
5/11/2024 14:45,2,1.61,44.33,2.5,5.28,0.57,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:45,2,1.43,35.1,5,5.31,0.56,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:46,2,2.11,57.51,0,5.68,0.46,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:47,2,0.42,56.29,0,5.6,1,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:47,2,1.12,42.32,7.5,6.14,1.05,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:48,2,0.96,40.69,12.5,5.24,7.33,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,1,0
5/11/2024 14:48,2,0.61,45.6,2.5,5.77,0.58,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:49,2,0.91,43.71,5,5.11,0.35,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:50,2,1.23,42.66,10,6.2,0.43,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:50,2,1.32,37.03,0,5.39,0.51,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,0,0
5/11/2024 14:51,2,0.88,38.12,0,5.25,1.91,up xrv6,Best effort,S1,S2,S2,50,835,1,0,0,0,0,1,0
5/11/2024 14:52,2,0.3,84.86,0,5.86,0.56,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,0,0
5/11/2024 14:52,2,1.22,110.3,17.5,5.81,0.35,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,1,1,0,0,1
5/11/2024 14:53,2,2,111.18,35,5.75,0.83,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,1,1,0,0,1
5/11/2024 14:53,2,2.68,80.64,0,5.26,0.94,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,0,0
5/11/2024 14:54,2,0.37,61.52,7.5,5.75,0.9,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,0,0
5/11/2024 14:55,2,0.32,75.8,0,5.12,0.92,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,0,0
5/11/2024 14:56,2,1.43,75.59,12.5,5.41,0.87,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,0,0
5/11/2024 14:57,2,0.37,69.2,2.5,5.73,8.17,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,1,0
5/11/2024 14:58,2,0.72,56.92,0,1012.55,6.41,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,1,1,1
5/11/2024 14:58,2,0.69,56.26,35,5.49,0.67,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,1,0,0,0
5/11/2024 14:59,2,0.58,57.51,7.5,5.78,0.4,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,0,0
5/11/2024 15:00,2,0.22,112.74,20,3049.5,0.61,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,1,1,1,0,1
5/11/2024 15:00,2,0.74,110.7,40,5.85,0.46,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,1,1,0,0,1
5/11/2024 15:01,2,0.29,60.14,0,5.33,0.83,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,0,0
5/11/2024 15:02,2,0.21,78.02,0,5.28,1.48,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,0,0
5/11/2024 15:03,2,0.3,79.21,2.5,5.59,0.91,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,0,0,0,0
5/11/2024 15:04,2,0.52,56.81,22.5,5.38,0.5,up xrv6,Best effort,S1,S2,S2,80,1336,1,0,0,1,0,0,0
5/11/2024 15:04,2,0.37,1.18,0,5.5,0.29,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,0,0,0,0,0
5/11/2024 15:05,2,1.28,55.49,27.5,6.05,0.53,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,0,1,0,0,0
5/11/2024 15:06,2,0.14,104.66,12.5,5.52,0.42,up xrv6,Best effort,S1,S2,S2,100,1670,1,1,1,0,0,0,1
5/11/2024 15:07,2,0.45,55.97,30,6.2,0.4,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,0,1,0,0,0
5/11/2024 15:07,2,1.07,111.62,30,5.84,1.32,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,1,1,0,0,1
5/11/2024 15:08,2,1.18,113.21,27.5,1037.03,1.39,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,1,1,1,0,1
5/11/2024 15:09,2,0.22,57.19,30,1007.3,0.81,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,0,1,1,0,1
5/11/2024 15:10,2,0.67,112.84,17.5,5.54,0.64,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,1,1,0,0,1
5/11/2024 15:11,2,0.29,96.61,0,5.53,0.73,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,1,0,0,0,0
5/11/2024 15:12,2,0.13,92.64,0,5.05,1.12,up xrv6,Best effort,S1,S2,S2,100,1670,1,1,1,0,0,0,1
5/11/2024 15:13,2,0.12,99.24,2.5,6.62,0.28,up xrv6,Best effort,S1,S2,S2,100,1670,1,1,1,0,0,0,1
5/11/2024 15:14,2,1.27,56.45,40,5.7,0.89,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,0,1,0,0,0
5/11/2024 15:14,2,1.76,57,10,5.99,0.39,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,0,0,0,0,0
5/11/2024 15:15,2,2.76,91.86,0,5.39,0.71,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,1,0,0,0,0
5/11/2024 15:16,2,0.19,86.75,2.5,5.84,0.59,up xrv6,Best effort,S1,S2,S2,100,1670,1,1,0,0,0,0,0
5/11/2024 15:16,2,1.12,112.05,15,5.54,0.87,up xrv6,Best effort,S1,S2,S2,100,1670,1,0,1,0,0,0,0
5/11/2024 15:17,2,1.95,0.1,0,5.69,0.37,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,0,0,0,0,0
5/11/2024 15:18,2,0.11,126.04,0,5.29,0.98,up xrv6,Best effort,S1,S2,S2,120,2004,1,1,1,0,0,0,1
5/11/2024 15:19,2,1.48,55.29,7.5,1028.46,3.06,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,0,0,1,1,1
5/11/2024 15:20,2,0.36,59.67,0,5.57,0.49,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,0,0,0,0,0
5/11/2024 15:20,2,0.62,117.92,0,5.14,0.44,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,1,0,0,0,0
5/11/2024 15:21,2,0.28,113.45,25,5.66,2.11,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,1,1,0,1,1
5/11/2024 15:22,2,1.25,57.14,2.5,3028.22,1.05,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,0,0,1,0,0
5/11/2024 15:22,2,1.88,113.64,12.5,5.42,1.77,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,1,0,0,1,1
5/11/2024 15:23,2,1.3,81.87,35,1034.28,0.28,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,0,1,1,0,1
5/11/2024 15:23,2,2.78,54.68,35,5.38,1.71,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,0,1,0,1,1
5/11/2024 15:24,2,0.45,113.35,27.5,1037.22,0.54,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,1,1,1,0,1
5/11/2024 15:25,2,1.18,112.89,30,5.73,0.5,up xrv6,Best effort,S1,S2,S2,120,2004,1,0,1,1,0,0,1
5/11/2024 15:40,2,2.42,0.09,0,11.53,0.6,up xrv6,Best effort,S1,S3,S3,0,0,1,0,0,0,0,0,0
5/11/2024 15:41,2,2.15,0.07,0,7.61,0.53,up xrv6,Best effort,S1,S3,S3,0,0,1,0,0,0,0,0,0
5/11/2024 15:41,2,2.19,0.06,0,6.95,0.46,up xrv6,Best effort,S1,S3,S3,0,0,1,0,0,0,0,0,0
5/11/2024 15:42,2,2.68,0.09,0,7.39,0.58,up xrv6,Best effort,S1,S3,S3,0,0,1,0,0,0,0,0,0
5/11/2024 15:42,2,2.66,0.06,0,7.21,0.47,up xrv6,Best effort,S1,S3,S3,0,0,1,0,0,0,0,0,0
5/11/2024 15:43,2,2.02,0.53,0,7.22,0.41,up xrv6,Best effort,S1,S3,S3,0,0,1,0,0,0,0,0,0
5/11/2024 15:43,2,2.27,0.18,0,7.1,0.55,up xrv6,Best effort,S1,S3,S3,0,0,1,0,0,0,0,0,0
5/11/2024 15:44,2,2.55,0.05,0,7.45,2.22,up xrv6,Best effort,S1,S3,S3,0,0,1,0,0,0,0,1,0
5/11/2024 15:44,2,2.43,10.13,7.5,6.34,0.55,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:44,2,2.44,9.91,0,7.55,0.52,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:45,2,1.26,12.71,0,6.81,0.51,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:45,2,1.71,16.37,7.5,6.55,0.69,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:46,2,3.34,10.12,7.5,6.55,1.7,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,1,0
5/11/2024 15:46,2,2.4,10.14,0,6.97,0.82,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:47,2,3.01,14.33,10,7.27,0.44,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:47,2,2.45,13.85,0,6.9,0.65,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:48,2,2.26,11.49,10,7.09,0.91,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:48,2,2.61,15.2,5,7.53,0.69,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:48,2,3.51,13.77,0,7.7,1.14,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:49,2,2.61,10.24,0,7.12,0.65,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:49,2,1.62,11.13,15,7.34,0.42,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:50,2,2.48,8.8,0,6.63,0.61,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:50,2,1.88,12.19,0,7.98,1.09,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:51,2,1.8,13.35,0,7.04,0.7,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:51,2,2.62,8.02,0,6.6,0.43,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:52,2,2.42,14.98,0,7.23,0.37,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:52,2,2.45,11.13,0,6.99,0.5,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:52,2,2.07,10.15,5,7.5,3.29,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,1,0
5/11/2024 15:53,2,2.33,9.8,0,6.99,0.75,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:53,2,2.55,12.69,0,7.68,1.03,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,0,0
5/11/2024 15:54,2,2.39,15.12,0,7.34,2.49,up xrv6,Best effort,S1,S3,S3,10,167,1,0,0,0,0,1,0
5/11/2024 15:54,2,2.28,19.66,0,6.47,0.52,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:55,2,1.29,19.7,7.5,7.23,0.83,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:55,2,2.36,20.98,12.5,7.23,0.65,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:56,2,2.68,20.54,5,6.92,0.45,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:56,2,1.38,19.76,0,7.11,0.61,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:57,2,1.48,19.63,0,6.7,0.57,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:57,2,1.49,13.25,7.5,7.58,0.35,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:58,2,2.11,9.51,0,7.11,0.78,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:58,2,1.45,19.93,0,7.4,0.37,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:59,2,2.04,20.43,0,7.64,1.01,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 15:59,2,3.2,9.71,12.5,6.74,1.05,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,0,0,0,0
5/11/2024 16:00,2,2.33,15.32,17.5,7.12,0.89,up xrv6,Best effort,S1,S3,S3,20,334,1,0,0,1,0,0,0
5/11/2024 16:00,2,1.84,0.13,0,7.05,0.38,up xrv6,Best effort,S1,S3,S3,50,835,1,0,0,0,0,0,0
5/11/2024 16:01,2,2.51,53.72,22.5,7.8,1.14,up xrv6,Best effort,S1,S3,S3,50,835,1,0,0,1,0,0,0
5/11/2024 16:01,2,1.56,51.13,0,7,0.77,up xrv6,Best effort,S1,S3,S3,50,835,1,0,0,0,0,0,0
5/11/2024 16:01,2,2.41,51.3,0,7.16,0.6,up xrv6,Best effort,S1,S3,S3,50,835,1,0,0,0,0,0,0
5/11/2024 16:02,2,1.46,46.08,0,7.52,0.82,up xrv6,Best effort,S1,S3,S3,50,835,1,0,0,0,0,0,0
5/11/2024 16:02,2,1.83,50.85,7.5,1019.64,0.95,up xrv6,Best effort,S1,S3,S3,50,835,1,0,0,0,1,0,0
5/11/2024 16:03,2,2.37,56.26,15,6.96,0.28,up xrv6,Best effort,S1,S3,S3,50,835,1,0,0,0,0,0,0
5/11/2024 16:03,2,1.27,22.06,17.5,8.33,1.53,up xrv6,Best effort,S1,S3,S3,50,835,1,0,0,1,0,1,1
5/11/2024 16:04,2,2.63,57.1,17.5,7.15,0.77,up xrv6,Best effort,S1,S3,S3,50,835,1,0,0,1,0,0,0
